cik,tag,year,unit,value
789019,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,2016,usd,809000000
789019,DeferredTaxAssetsTaxDeferredExpenseOther,2016,usd,1609000000
789019,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges,2016,usd,284000000
789019,DeferredTaxAssetsDeferredIncome,2016,usd,494000000
789019,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,2016,usd,226000000
789019,DeferredTaxAssetsOperatingLossCarryforwards,2016,usd,4252000000
789019,DeferredTaxAssetsOther,2016,usd,89000000
789019,DeferredTaxAssetsGross,2016,usd,7878000000
789019,DeferredTaxAssetsValuationAllowance,2016,usd,4729000000
789019,DeferredTaxAssetsNet,2016,usd,3149000000
789019,DeferredTaxLiabilitiesUndistributedForeignEarnings,2016,usd,1242000000
789019,DeferredTaxLiabilitiesOther,2016,usd,54000000
789019,DeferredIncomeTaxLiabilities,2016,usd,4406000000
789019,DeferredTaxLiabilities,2016,usd,1257000000
789019,OperatingLossCarryforwards,2017,usd,13700000000
789019,UndistributedEarningsOfForeignSubsidiaries,2017,usd,142000000000
789019,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,2017,usd,45000000000
789019,IncomeTaxesPaidNet,2017,usd,2400000000
789019,IncomeTaxesPaidNet,2016,usd,3900000000
789019,IncomeTaxesPaidNet,2015,usd,4400000000
789019,AccruedIncomeTaxesNoncurrent,2017,usd,13500000000
789019,AccruedIncomeTaxesNoncurrent,2016,usd,11800000000
789019,UnrecognizedTaxBenefits,2017,usd,11737000000
789019,UnrecognizedTaxBenefits,2016,usd,10164000000
789019,UnrecognizedTaxBenefits,2015,usd,9599000000
789019,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,2017,usd,10200000000
789019,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,2016,usd,8800000000
789019,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,2015,usd,7900000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,2017,usd,2300000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,2016,usd,1900000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,2015,usd,1700000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,2017,usd,399000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,2016,usd,163000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,2015,usd,237000000
789019,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,2017,usd,4000000
789019,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,2017,usd,1277000000
789019,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,2017,usd,397000000
789019,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,2017,usd,49000000
789019,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,2017,usd,48000000
789019,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,2016,usd,201000000
789019,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,2016,usd,1086000000
789019,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,2016,usd,115000000
789019,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,2016,usd,317000000
789019,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,2016,usd,118000000
789019,UnrecognizedTaxBenefits,2014,usd,8714000000
789019,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,2015,usd,50000000
789019,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,2015,usd,1091000000
789019,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,2015,usd,94000000
789019,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,2015,usd,144000000
789019,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,2015,usd,106000000
789019,RestructuringReserve,2016,usd,709000000
789019,RestructuringCharges,2017,usd,306000000
789019,PaymentsForRestructuring,2017,usd,468000000
789019,RestructuringReserveSettledWithoutCash2,2017,usd,115000000
789019,RestructuringReserve,2017,usd,432000000
789019,CapitalLeasesFutureMinimumPaymentsDueCurrent,2017,usd,209000000
789019,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,2017,usd,217000000
789019,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,2017,usd,222000000
789019,CapitalLeasesFutureMinimumPaymentsDueInFourYears,2017,usd,227000000
789019,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,2017,usd,232000000
789019,CapitalLeasesFutureMinimumPaymentsDueThereafter,2017,usd,2353000000
789019,CapitalLeasesFutureMinimumPaymentsDue,2017,usd,3460000000
789019,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,2017,usd,922000000
789019,LossContingencyAccrualCarryingValueCurrent,2017,usd,352000000
789019,LossContingencyRangeOfPossibleLossPortionNotAccrued,2017,usd,1000000000
789019,CommonStockSharesOutstanding,2015,shares,8027000000
789019,CommonStockSharesOutstanding,2014,shares,8239000000
789019,StockIssuedDuringPeriodSharesNewIssues,2017,shares,70000000
789019,StockIssuedDuringPeriodSharesNewIssues,2016,shares,75000000
789019,StockIssuedDuringPeriodSharesNewIssues,2015,shares,83000000
789019,StockRepurchasedDuringPeriodShares,2017,shares,170000000
789019,StockRepurchasedDuringPeriodShares,2016,shares,294000000
789019,StockRepurchasedDuringPeriodShares,2015,shares,295000000
789019,StockRepurchasedDuringPeriodValue,2017,usd,10283000000
789019,StockRepurchasedDuringPeriodValue,2016,usd,14800000000
789019,StockRepurchasedDuringPeriodValue,2015,usd,13209000000
789019,DividendsCommonStockCash,2016,usd,3024000000
789019,DividendsCommonStockCash,2016,usd,3012000000
789019,DividendsCommonStockCash,2017,usd,3009000000
789019,DividendsCommonStockCash,2017,usd,3006000000
789019,DividendsCommonStockCash,2015,usd,2868000000
789019,DividendsCommonStockCash,2015,usd,2842000000
789019,DividendsCommonStockCash,2016,usd,2821000000
789019,DividendsCommonStockCash,2016,usd,2800000000
789019,AllocatedShareBasedCompensationExpense,2017,usd,3266000000
789019,AllocatedShareBasedCompensationExpense,2016,usd,2668000000
789019,AllocatedShareBasedCompensationExpense,2015,usd,2574000000
789019,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,2017,usd,1066000000
789019,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,2016,usd,882000000
789019,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,2015,usd,868000000
789019,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,2017,shares,13000000
789019,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,2016,shares,15000000
789019,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,2015,shares,16000000
789019,DefinedContributionPlanCostRecognized,2017,usd,734000000
789019,DefinedContributionPlanCostRecognized,2016,usd,549000000
789019,DefinedContributionPlanCostRecognized,2015,usd,454000000
789019,NoncurrentAssets,2017,usd,68962000000
789019,NoncurrentAssets,2016,usd,39961000000
789019,NoncurrentAssets,2015,usd,36505000000
789019,SalesRevenueNet,2016,usd,20453000000
789019,SalesRevenueNet,2016,usd,24090000000
789019,SalesRevenueNet,2017,usd,22090000000
789019,SalesRevenueNet,2017,usd,23317000000
789019,GrossProfit,2016,usd,12609000000
789019,GrossProfit,2016,usd,14189000000
789019,GrossProfit,2017,usd,14030000000
789019,GrossProfit,2017,usd,14861000000
789019,OperatingIncomeLoss,2016,usd,5225000000
789019,OperatingIncomeLoss,2016,usd,6177000000
789019,OperatingIncomeLoss,2017,usd,5594000000
789019,OperatingIncomeLoss,2017,usd,5330000000
789019,NetIncomeLoss,2016,usd,4690000000
789019,NetIncomeLoss,2016,usd,5200000000
789019,NetIncomeLoss,2017,usd,4801000000
789019,NetIncomeLoss,2017,usd,6513000000
789019,SalesRevenueNet,2015,usd,20379000000
789019,SalesRevenueNet,2015,usd,23796000000
789019,SalesRevenueNet,2016,usd,20531000000
789019,SalesRevenueNet,2016,usd,20614000000
789019,GrossProfit,2015,usd,13172000000
789019,GrossProfit,2015,usd,13924000000
789019,GrossProfit,2016,usd,12809000000
789019,GrossProfit,2016,usd,12635000000
789019,OperatingIncomeLoss,2015,usd,5793000000
789019,OperatingIncomeLoss,2015,usd,6026000000
789019,OperatingIncomeLoss,2016,usd,5283000000
789019,OperatingIncomeLoss,2016,usd,3080000000
789019,NetIncomeLoss,2015,usd,4902000000
789019,NetIncomeLoss,2015,usd,5018000000
789019,NetIncomeLoss,2016,usd,3756000000
789019,NetIncomeLoss,2016,usd,3122000000
789019,RevenueFromContractWithCustomerExcludingAssessedTax,2018,usd,110360000000
789019,RevenueFromContractWithCustomerExcludingAssessedTax,2017,usd,96571000000
789019,RevenueFromContractWithCustomerExcludingAssessedTax,2016,usd,91154000000
789019,CostOfGoodsAndServicesSold,2018,usd,38353000000
789019,CostOfGoodsAndServicesSold,2017,usd,34261000000
789019,CostOfGoodsAndServicesSold,2016,usd,32780000000
789019,GrossProfit,2018,usd,72007000000
789019,GrossProfit,2017,usd,62310000000
789019,GrossProfit,2016,usd,58374000000
789019,ResearchAndDevelopmentExpense,2018,usd,14726000000
789019,ResearchAndDevelopmentExpense,2017,usd,13037000000
789019,ResearchAndDevelopmentExpense,2016,usd,11988000000
789019,SellingAndMarketingExpense,2018,usd,17469000000
789019,SellingAndMarketingExpense,2017,usd,15461000000
789019,SellingAndMarketingExpense,2016,usd,14635000000
789019,GeneralAndAdministrativeExpense,2018,usd,4754000000
789019,GeneralAndAdministrativeExpense,2017,usd,4481000000
789019,GeneralAndAdministrativeExpense,2016,usd,4563000000
789019,OperatingIncomeLoss,2018,usd,35058000000
789019,OperatingIncomeLoss,2017,usd,29025000000
789019,OperatingIncomeLoss,2016,usd,26078000000
789019,NonoperatingIncomeExpense,2018,usd,1416000000
789019,NonoperatingIncomeExpense,2017,usd,876000000
789019,NonoperatingIncomeExpense,2016,usd,-439000000
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2018,usd,36474000000
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2017,usd,29901000000
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2016,usd,25639000000
789019,IncomeTaxExpenseBenefit,2018,usd,19903000000
789019,IncomeTaxExpenseBenefit,2017,usd,4412000000
789019,IncomeTaxExpenseBenefit,2016,usd,5100000000
789019,NetIncomeLoss,2018,usd,16571000000
789019,NetIncomeLoss,2017,usd,25489000000
789019,NetIncomeLoss,2016,usd,20539000000
789019,WeightedAverageNumberOfSharesOutstandingBasic,2018,shares,7700000000
789019,WeightedAverageNumberOfSharesOutstandingBasic,2017,shares,7746000000
789019,WeightedAverageNumberOfSharesOutstandingBasic,2016,shares,7925000000
789019,WeightedAverageNumberOfDilutedSharesOutstanding,2018,shares,7794000000
789019,WeightedAverageNumberOfDilutedSharesOutstanding,2017,shares,7832000000
789019,WeightedAverageNumberOfDilutedSharesOutstanding,2016,shares,8013000000
789019,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,2018,usd,39000000
789019,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,2017,usd,-218000000
789019,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,2016,usd,-238000000
789019,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2018,usd,-2717000000
789019,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2017,usd,-1116000000
789019,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2016,usd,-228000000
789019,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,2018,usd,-178000000
789019,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,2017,usd,167000000
789019,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,2016,usd,-262000000
789019,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,2018,usd,-2856000000
789019,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,2017,usd,-1167000000
789019,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,2016,usd,-728000000
789019,ComprehensiveIncomeNetOfTax,2018,usd,13715000000
789019,ComprehensiveIncomeNetOfTax,2017,usd,24322000000
789019,ComprehensiveIncomeNetOfTax,2016,usd,19811000000
789019,CashAndCashEquivalentsAtCarryingValue,2018,usd,11946000000
789019,CashAndCashEquivalentsAtCarryingValue,2017,usd,7663000000
789019,AvailableForSaleSecuritiesCurrent,2018,usd,121822000000
789019,AvailableForSaleSecuritiesCurrent,2017,usd,125318000000
789019,CashCashEquivalentsAndShortTermInvestments,2018,usd,133768000000
789019,CashCashEquivalentsAndShortTermInvestments,2017,usd,132981000000
789019,AccountsReceivableNetCurrent,2018,usd,26481000000
789019,AccountsReceivableNetCurrent,2017,usd,22431000000
789019,InventoryNet,2018,usd,2662000000
789019,InventoryNet,2017,usd,2181000000
789019,OtherAssetsCurrent,2018,usd,6751000000
789019,OtherAssetsCurrent,2017,usd,5103000000
789019,AssetsCurrent,2018,usd,169662000000
789019,AssetsCurrent,2017,usd,162696000000
789019,PropertyPlantAndEquipmentNet,2018,usd,29460000000
789019,PropertyPlantAndEquipmentNet,2017,usd,23734000000
789019,OperatingLeaseRightOfUseAsset,2018,usd,6686000000
789019,OperatingLeaseRightOfUseAsset,2017,usd,6555000000
789019,LongTermInvestments,2018,usd,1862000000
789019,LongTermInvestments,2017,usd,6023000000
789019,Goodwill,2018,usd,35683000000
789019,Goodwill,2017,usd,35122000000
789019,FiniteLivedIntangibleAssetsNet,2018,usd,8053000000
789019,FiniteLivedIntangibleAssetsNet,2017,usd,10106000000
789019,OtherAssetsNoncurrent,2018,usd,7442000000
789019,OtherAssetsNoncurrent,2017,usd,6076000000
789019,Assets,2018,usd,258848000000
789019,Assets,2017,usd,250312000000
789019,AccountsPayableCurrent,2018,usd,8617000000
789019,AccountsPayableCurrent,2017,usd,7390000000
789019,ShortTermBorrowings,2018,usd,0
789019,ShortTermBorrowings,2017,usd,9072000000
789019,LongTermDebtCurrent,2018,usd,3998000000
789019,LongTermDebtCurrent,2017,usd,1049000000
789019,EmployeeRelatedLiabilitiesCurrent,2018,usd,6103000000
789019,EmployeeRelatedLiabilitiesCurrent,2017,usd,5819000000
789019,AccruedIncomeTaxesCurrent,2018,usd,2121000000
789019,AccruedIncomeTaxesCurrent,2017,usd,718000000
789019,ContractWithCustomerLiabilityCurrent,2018,usd,28905000000
789019,ContractWithCustomerLiabilityCurrent,2017,usd,24013000000
789019,OtherLiabilitiesCurrent,2018,usd,8744000000
789019,OtherLiabilitiesCurrent,2017,usd,7684000000
789019,LiabilitiesCurrent,2018,usd,58488000000
789019,LiabilitiesCurrent,2017,usd,55745000000
789019,LongTermDebtNoncurrent,2018,usd,72242000000
789019,LongTermDebtNoncurrent,2017,usd,76073000000
789019,AccruedIncomeTaxesNoncurrent,2018,usd,30265000000
789019,AccruedIncomeTaxesNoncurrent,2017,usd,13485000000
789019,ContractWithCustomerLiabilityNoncurrent,2018,usd,3815000000
789019,ContractWithCustomerLiabilityNoncurrent,2017,usd,2643000000
789019,DeferredTaxLiabilitiesNoncurrent,2018,usd,541000000
789019,DeferredTaxLiabilitiesNoncurrent,2017,usd,5734000000
789019,OperatingLeaseLiabilityNoncurrent,2018,usd,5568000000
789019,OperatingLeaseLiabilityNoncurrent,2017,usd,5372000000
789019,OtherLiabilitiesNoncurrent,2018,usd,5211000000
789019,OtherLiabilitiesNoncurrent,2017,usd,3549000000
789019,Liabilities,2018,usd,176130000000
789019,Liabilities,2017,usd,162601000000
789019,CommonStocksIncludingAdditionalPaidInCapital,2018,usd,71223000000
789019,CommonStocksIncludingAdditionalPaidInCapital,2017,usd,69315000000
789019,RetainedEarningsAccumulatedDeficit,2018,usd,13682000000
789019,RetainedEarningsAccumulatedDeficit,2017,usd,17769000000
789019,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2018,usd,-2187000000
789019,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2017,usd,627000000
789019,StockholdersEquity,2018,usd,82718000000
789019,StockholdersEquity,2017,usd,87711000000
789019,LiabilitiesAndStockholdersEquity,2018,usd,258848000000
789019,LiabilitiesAndStockholdersEquity,2017,usd,250312000000
789019,AllowanceForDoubtfulAccountsReceivableCurrent,2018,usd,377000000
789019,AllowanceForDoubtfulAccountsReceivableCurrent,2017,usd,345000000
789019,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2018,usd,29223000000
789019,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2017,usd,24179000000
789019,CommonStockSharesAuthorized,2018,shares,24000000000
789019,CommonStockSharesAuthorized,2017,shares,24000000000
789019,CommonStockSharesOutstanding,2018,shares,7677000000
789019,CommonStockSharesOutstanding,2017,shares,7708000000
789019,AssetImpairmentCharges,2018,usd,0
789019,AssetImpairmentCharges,2017,usd,0
789019,AssetImpairmentCharges,2016,usd,630000000
789019,ShareBasedCompensation,2018,usd,3940000000
789019,ShareBasedCompensation,2017,usd,3266000000
789019,ShareBasedCompensation,2016,usd,2668000000
789019,DeferredIncomeTaxExpenseBenefit,2018,usd,-5143000000
789019,DeferredIncomeTaxExpenseBenefit,2017,usd,-829000000
789019,DeferredIncomeTaxExpenseBenefit,2016,usd,2479000000
789019,IncreaseDecreaseInAccountsReceivable,2018,usd,3862000000
789019,IncreaseDecreaseInAccountsReceivable,2017,usd,1216000000
789019,IncreaseDecreaseInAccountsReceivable,2016,usd,-562000000
789019,IncreaseDecreaseInInventories,2018,usd,465000000
789019,IncreaseDecreaseInInventories,2017,usd,-50000000
789019,IncreaseDecreaseInInventories,2016,usd,-600000000
789019,IncreaseDecreaseInOtherCurrentAssets,2018,usd,952000000
789019,IncreaseDecreaseInOtherCurrentAssets,2017,usd,-1028000000
789019,IncreaseDecreaseInOtherCurrentAssets,2016,usd,1212000000
789019,IncreaseDecreaseInOtherNoncurrentAssets,2018,usd,285000000
789019,IncreaseDecreaseInOtherNoncurrentAssets,2017,usd,917000000
789019,IncreaseDecreaseInOtherNoncurrentAssets,2016,usd,1110000000
789019,IncreaseDecreaseInAccountsPayable,2018,usd,1148000000
789019,IncreaseDecreaseInAccountsPayable,2017,usd,81000000
789019,IncreaseDecreaseInAccountsPayable,2016,usd,88000000
789019,IncreaseDecreaseInContractWithCustomerLiability,2018,usd,5922000000
789019,IncreaseDecreaseInContractWithCustomerLiability,2017,usd,3820000000
789019,IncreaseDecreaseInContractWithCustomerLiability,2016,usd,2565000000
789019,IncreaseDecreaseInAccruedIncomeTaxesPayable,2018,usd,18183000000
789019,IncreaseDecreaseInAccruedIncomeTaxesPayable,2017,usd,1792000000
789019,IncreaseDecreaseInAccruedIncomeTaxesPayable,2016,usd,-298000000
789019,IncreaseDecreaseInOtherCurrentLiabilities,2018,usd,798000000
789019,IncreaseDecreaseInOtherCurrentLiabilities,2017,usd,356000000
789019,IncreaseDecreaseInOtherCurrentLiabilities,2016,usd,-179000000
789019,IncreaseDecreaseInOtherNoncurrentLiabilities,2018,usd,-20000000
789019,IncreaseDecreaseInOtherNoncurrentLiabilities,2017,usd,-118000000
789019,IncreaseDecreaseInOtherNoncurrentLiabilities,2016,usd,-406000000
789019,NetCashProvidedByUsedInOperatingActivities,2018,usd,43884000000
789019,NetCashProvidedByUsedInOperatingActivities,2017,usd,39507000000
789019,NetCashProvidedByUsedInOperatingActivities,2016,usd,33325000000
789019,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,2018,usd,-7324000000
789019,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,2017,usd,-4963000000
789019,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,2016,usd,7195000000
789019,ProceedsFromDebtMaturingInMoreThanThreeMonths,2018,usd,7183000000
789019,ProceedsFromDebtMaturingInMoreThanThreeMonths,2017,usd,44344000000
789019,ProceedsFromDebtMaturingInMoreThanThreeMonths,2016,usd,13884000000
789019,RepaymentsOfDebtMaturingInMoreThanThreeMonths,2018,usd,10060000000
789019,RepaymentsOfDebtMaturingInMoreThanThreeMonths,2017,usd,7922000000
789019,RepaymentsOfDebtMaturingInMoreThanThreeMonths,2016,usd,2796000000
789019,ProceedsFromIssuanceOfCommonStock,2018,usd,1002000000
789019,ProceedsFromIssuanceOfCommonStock,2017,usd,772000000
789019,ProceedsFromIssuanceOfCommonStock,2016,usd,668000000
789019,PaymentsForRepurchaseOfCommonStock,2018,usd,10721000000
789019,PaymentsForRepurchaseOfCommonStock,2017,usd,11788000000
789019,PaymentsForRepurchaseOfCommonStock,2016,usd,15969000000
789019,PaymentsOfDividendsCommonStock,2018,usd,12699000000
789019,PaymentsOfDividendsCommonStock,2017,usd,11845000000
789019,PaymentsOfDividendsCommonStock,2016,usd,11006000000
789019,ProceedsFromPaymentsForOtherFinancingActivities,2018,usd,-971000000
789019,ProceedsFromPaymentsForOtherFinancingActivities,2017,usd,-190000000
789019,ProceedsFromPaymentsForOtherFinancingActivities,2016,usd,-369000000
789019,NetCashProvidedByUsedInFinancingActivities,2018,usd,-33590000000
789019,NetCashProvidedByUsedInFinancingActivities,2017,usd,8408000000
789019,NetCashProvidedByUsedInFinancingActivities,2016,usd,-8393000000
789019,PaymentsToAcquirePropertyPlantAndEquipment,2018,usd,11632000000
789019,PaymentsToAcquirePropertyPlantAndEquipment,2017,usd,8129000000
789019,PaymentsToAcquirePropertyPlantAndEquipment,2016,usd,8343000000
789019,PaymentsToAcquireInvestments,2018,usd,137380000000
789019,PaymentsToAcquireInvestments,2017,usd,176905000000
789019,PaymentsToAcquireInvestments,2016,usd,129758000000
789019,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,2018,usd,26360000000
789019,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,2017,usd,28044000000
789019,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,2016,usd,22054000000
789019,ProceedsFromSaleOfAvailableForSaleSecurities,2018,usd,117577000000
789019,ProceedsFromSaleOfAvailableForSaleSecurities,2017,usd,136350000000
789019,ProceedsFromSaleOfAvailableForSaleSecurities,2016,usd,93287000000
789019,IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,2018,usd,98000000
789019,IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,2017,usd,197000000
789019,IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,2016,usd,-203000000
789019,NetCashProvidedByUsedInInvestingActivities,2018,usd,-6061000000
789019,NetCashProvidedByUsedInInvestingActivities,2017,usd,-46781000000
789019,NetCashProvidedByUsedInInvestingActivities,2016,usd,-23950000000
789019,EffectOfExchangeRateOnCashAndCashEquivalents,2018,usd,50000000
789019,EffectOfExchangeRateOnCashAndCashEquivalents,2017,usd,19000000
789019,EffectOfExchangeRateOnCashAndCashEquivalents,2016,usd,-67000000
789019,CashAndCashEquivalentsPeriodIncreaseDecrease,2018,usd,4283000000
789019,CashAndCashEquivalentsPeriodIncreaseDecrease,2017,usd,1153000000
789019,CashAndCashEquivalentsPeriodIncreaseDecrease,2016,usd,915000000
789019,CashAndCashEquivalentsAtCarryingValue,2016,usd,6510000000
789019,CashAndCashEquivalentsAtCarryingValue,2015,usd,5595000000
789019,StockholdersEquity,2016,usd,83090000000
789019,AccountsReceivableNet,2016,usd,22300000000
789019,AccountsReceivableNetNoncurrent,2018,usd,1800000000
789019,AccountsReceivableNetNoncurrent,2017,usd,1700000000
789019,AdvertisingExpense,2018,usd,1600000000
789019,AdvertisingExpense,2017,usd,1500000000
789019,AdvertisingExpense,2016,usd,1600000000
789019,OtherAssets,2017,usd,11179000000
789019,ContractWithCustomerLiability,2017,usd,26656000000
789019,OtherLiabilities,2017,usd,24621000000
789019,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2018,shares,94000000
789019,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2017,shares,86000000
789019,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2016,shares,88000000
789019,InvestmentIncomeNet,2018,usd,2214000000
789019,InvestmentIncomeNet,2017,usd,1387000000
789019,InvestmentIncomeNet,2016,usd,903000000
789019,InterestExpense,2018,usd,2733000000
789019,InterestExpense,2017,usd,2222000000
789019,InterestExpense,2016,usd,1243000000
789019,GainLossOnInvestments,2018,usd,2399000000
789019,GainLossOnInvestments,2017,usd,2583000000
789019,GainLossOnInvestments,2016,usd,668000000
789019,GainLossOnDerivativeInstrumentsNetPretax,2018,usd,-187000000
789019,GainLossOnDerivativeInstrumentsNetPretax,2017,usd,-510000000
789019,GainLossOnDerivativeInstrumentsNetPretax,2016,usd,-443000000
789019,ForeignCurrencyTransactionGainLossBeforeTax,2018,usd,-218000000
789019,ForeignCurrencyTransactionGainLossBeforeTax,2017,usd,-111000000
789019,ForeignCurrencyTransactionGainLossBeforeTax,2016,usd,-129000000
789019,OtherNonoperatingIncomeExpense,2018,usd,-59000000
789019,OtherNonoperatingIncomeExpense,2017,usd,-251000000
789019,OtherNonoperatingIncomeExpense,2016,usd,-195000000
789019,ImpairmentOfInvestments,2018,usd,47000000
789019,ImpairmentOfInvestments,2017,usd,55000000
789019,ImpairmentOfInvestments,2016,usd,322000000
789019,AvailableForSaleSecuritiesGrossRealizedGains,2018,usd,3478000000
789019,AvailableForSaleSecuritiesGrossRealizedGains,2017,usd,3064000000
789019,AvailableForSaleSecuritiesGrossRealizedGains,2016,usd,1376000000
789019,AvailableForSaleSecuritiesGrossRealizedLosses,2018,usd,1032000000
789019,AvailableForSaleSecuritiesGrossRealizedLosses,2017,usd,426000000
789019,AvailableForSaleSecuritiesGrossRealizedLosses,2016,usd,386000000
789019,AvailableForSaleSecuritiesAmortizedCost,2018,usd,136667000000
789019,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,2018,usd,220000000
789019,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,2018,usd,1257000000
789019,AvailableForSaleSecurities,2018,usd,135630000000
789019,AvailableForSaleSecuritiesAmortizedCost,2017,usd,136160000000
789019,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,2017,usd,3267000000
789019,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,2017,usd,423000000
789019,AvailableForSaleSecurities,2017,usd,139004000000
789019,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,2018,usd,91112000000
789019,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,2018,usd,1130000000
789019,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,2018,usd,4877000000
789019,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,2018,usd,127000000
